Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Port Melbourne,224 Nott St,3,h,1405000.0,SP,Chisholm,30/07/2016,3.8,3207.0,3.0,2.0,1.0,158.0,,,Melbourne,-37.835,144.9442,Southern Metropolitan,8648.0
Prahran,7/36 Grandview Gr,2,u,650000.0,VB,Hodges,3/09/2016,4.5,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.85,145.0085,Southern Metropolitan,7717.0
Prahran,13/37 Greville St,1,u,342000.0,S,hockingstuart,3/09/2016,4.5,3181.0,1.0,1.0,1.0,0.0,34.0,1960.0,Stonnington,-37.8486,144.9872,Southern Metropolitan,7717.0
Prahran,20a Percy St,2,h,950000.0,PI,hockingstuart,3/09/2016,4.5,3181.0,2.0,1.0,1.0,88.0,121.0,2000.0,Stonnington,-37.8503,144.9913,Southern Metropolitan,7717.0
Prahran,3/122 Williams Rd,2,u,781000.0,S,Wilson,3/09/2016,4.5,3181.0,2.0,1.0,1.0,0.0,73.0,1930.0,Stonnington,-37.8511,145.0029,Southern Metropolitan,7717.0
Prahran,907/15 Clifton St,1,u,549800.0,S,hockingstuart,3/12/2016,4.5,3181.0,1.0,1.0,1.0,0.0,51.0,2012.0,Stonnington,-37.8519,144.9948,Southern Metropolitan,7717.0
Prahran,20/67 High St,1,u,492000.0,S,hockingstuart,4/03/2017,4.5,3181.0,1.0,1.0,1.0,1768.0,45.0,1888.0,Stonnington,-37.851,144.988,Southern Metropolitan,7717.0
Prahran,10/4 Rae Ct,1,u,500500.0,S,Biggin,4/03/2017,4.5,3181.0,1.0,1.0,1.0,0.0,64.0,1945.0,Stonnington,-37.857,145.0027,Southern Metropolitan,7717.0
Prahran,6 Wynnstay Rd,3,h,1240000.0,S,hockingstuart,4/03/2017,4.5,3181.0,3.0,1.0,0.0,223.0,,,Stonnington,-37.8527,145.0088,Southern Metropolitan,7717.0
Prahran,506/220 Commercial Rd,3,u,1400000.0,S,hockingstuart,4/06/2016,4.5,3181.0,3.0,2.0,2.0,0.0,136.0,1920.0,Stonnington,-37.847,144.9936,Southern Metropolitan,7717.0
Prahran,76/108 Greville St,3,u,685000.0,PI,hockingstuart,4/06/2016,4.5,3181.0,2.0,2.0,1.0,0.0,92.0,1996.0,Stonnington,-37.8496,144.9905,Southern Metropolitan,7717.0
Prahran,203/11 Hillingdon Pl,3,u,710000.0,S,Edward,4/06/2016,4.5,3181.0,2.0,1.0,1.0,0.0,114.0,1900.0,Stonnington,-37.8516,144.9943,Southern Metropolitan,7717.0
Prahran,4/313 Dandenong Rd,1,u,330000.0,VB,hockingstuart,6/08/2016,4.5,3181.0,1.0,1.0,1.0,0.0,51.0,1970.0,Stonnington,-37.8595,145.0076,Southern Metropolitan,7717.0
Prahran,14 Doon St,3,h,1430000.0,S,Marshall,6/08/2016,4.5,3181.0,3.0,1.0,0.0,135.0,,1900.0,Stonnington,-37.8495,144.9885,Southern Metropolitan,7717.0
Prahran,10/37 Greville St,1,u,325000.0,VB,Biggin,6/08/2016,4.5,3181.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8486,144.9872,Southern Metropolitan,7717.0
Prahran,16 Park Rd,3,t,1245000.0,PI,Marshall,6/08/2016,4.5,3181.0,2.0,2.0,1.0,128.0,134.0,2000.0,Stonnington,-37.8526,145.0071,Southern Metropolitan,7717.0
Prahran,4/2 Alfred St,2,u,830000.0,S,Williams,7/05/2016,4.5,3181.0,2.0,1.0,1.0,727.0,,,Stonnington,-37.8503,144.9855,Southern Metropolitan,7717.0
Prahran,76 Pridham St,2,h,1182500.0,S,Marshall,7/05/2016,4.5,3181.0,2.0,1.0,0.0,141.0,72.0,1900.0,Stonnington,-37.852,145.0061,Southern Metropolitan,7717.0
Prahran,48 Wrights Tce,2,h,1303000.0,S,Beller,7/05/2016,4.5,3181.0,2.0,1.0,0.0,288.0,160.0,1900.0,Stonnington,-37.8512,145.0053,Southern Metropolitan,7717.0
Prahran,52 Packington St,2,h,1210000.0,S,Marshall,7/11/2016,4.5,3181.0,2.0,1.0,0.0,218.0,,1910.0,Stonnington,-37.8561,145.0042,Southern Metropolitan,7717.0
Prahran,2/36 Clarke St,1,u,482500.0,SP,Sotheby's,8/10/2016,4.5,3181.0,2.0,1.0,1.0,443.0,50.0,1970.0,Stonnington,-37.8493,145.0006,Southern Metropolitan,7717.0
Prahran,37 Wrights Tce,3,h,1730000.0,S,Jellis,8/10/2016,4.5,3181.0,2.0,2.0,1.0,210.0,,,Stonnington,-37.851,145.0051,Southern Metropolitan,7717.0
Prahran,1 Chatsworth Rd,2,h,1090000.0,PI,hockingstuart,10/09/2016,4.5,3181.0,2.0,1.0,1.0,158.0,,,Stonnington,-37.8531,145.0063,Southern Metropolitan,7717.0
Prahran,79 Chomley St,3,h,1358000.0,S,Jellis,10/09/2016,4.5,3181.0,2.0,1.0,1.0,189.0,,,Stonnington,-37.8561,145.0056,Southern Metropolitan,7717.0
Prahran,4/10 Williams Rd,2,u,585000.0,PI,Biggin,10/09/2016,4.5,3181.0,2.0,1.0,1.0,0.0,87.0,1960.0,Stonnington,-37.8581,145.0017,Southern Metropolitan,7717.0
Prahran,14 Aberdeen Rd,2,h,1106000.0,S,Biggin,10/12/2016,4.5,3181.0,2.0,1.0,1.0,0.0,135.0,2005.0,Stonnington,-37.8526,145.0033,Southern Metropolitan,7717.0
Prahran,116 Charles St,3,h,1650000.0,S,Jellis,10/12/2016,4.5,3181.0,3.0,3.0,1.0,209.0,,,Stonnington,-37.8467,144.9897,Southern Metropolitan,7717.0
Prahran,57 Clarke St,2,h,1590000.0,S,Marshall,10/12/2016,4.5,3181.0,2.0,1.0,2.0,308.0,107.0,1930.0,Stonnington,-37.8492,145.0019,Southern Metropolitan,7717.0
Prahran,5/26 Clifton St,2,u,590000.0,PI,Purplebricks,10/12/2016,4.5,3181.0,2.0,1.0,1.0,356.0,,2005.0,Stonnington,-37.8509,144.9954,Southern Metropolitan,7717.0
Prahran,19 Packington Pl,2,h,1055000.0,S,Biggin,10/12/2016,4.5,3181.0,2.0,1.0,0.0,203.0,85.0,1900.0,Stonnington,-37.8557,145.0053,Southern Metropolitan,7717.0
Prahran,503/120 Greville St,3,u,1350000.0,VB,MICM,12/11/2016,4.5,3181.0,3.0,2.0,2.0,0.0,,,Stonnington,-37.8493,144.9908,Southern Metropolitan,7717.0
Prahran,8/67 High St,2,u,700000.0,S,hockingstuart,12/11/2016,4.5,3181.0,2.0,1.0,1.0,0.0,,1888.0,Stonnington,-37.851,144.988,Southern Metropolitan,7717.0
Prahran,5/60 Chomley St,2,u,473000.0,S,Jellis,14/05/2016,4.5,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8559,145.006,Southern Metropolitan,7717.0
Prahran,20a Park Rd,3,h,1100000.0,PI,hockingstuart,14/05/2016,4.5,3181.0,2.0,1.0,1.0,111.0,99.0,2001.0,Stonnington,-37.8525,145.0071,Southern Metropolitan,7717.0
Prahran,2 McMicken La,2,h,1200000.0,S,Marshall,15/10/2016,4.5,3181.0,2.0,3.0,1.0,91.0,,,Stonnington,-37.853,145.0069,Southern Metropolitan,7717.0
Prahran,12/67 High St,2,u,530000.0,VB,Jellis,16/04/2016,4.5,3181.0,2.0,1.0,1.0,0.0,76.0,1888.0,Stonnington,-37.851,144.988,Southern Metropolitan,7717.0
Prahran,43 Highbury Gr,3,h,1651000.0,S,Marshall,16/04/2016,4.5,3181.0,3.0,1.0,2.0,294.0,,,Stonnington,-37.8558,145.0072,Southern Metropolitan,7717.0
Prahran,6/20 Wynnstay Rd,2,u,615000.0,SA,Biggin,16/04/2016,4.5,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8529,145.0098,Southern Metropolitan,7717.0
Prahran,29 Murray St,2,h,1500000.0,VB,Beller,17/09/2016,4.5,3181.0,2.0,1.0,2.0,222.0,108.0,1930.0,Stonnington,-37.8501,144.9995,Southern Metropolitan,7717.0
Prahran,17 Arkle St,2,h,1460000.0,S,Jellis,18/03/2017,4.5,3181.0,2.0,1.0,2.0,227.0,,,Stonnington,-37.8543,145.003,Southern Metropolitan,7717.0
Prahran,602/220 Commercial Rd,2,u,841000.0,S,hockingstuart,18/03/2017,4.5,3181.0,2.0,2.0,1.0,0.0,101.0,1850.0,Stonnington,-37.847,144.9936,Southern Metropolitan,7717.0
Prahran,2/261 Dandenong Rd,2,u,570000.0,VB,hockingstuart,18/03/2017,4.5,3181.0,2.0,1.0,1.0,0.0,78.0,2004.0,Stonnington,-37.8588,145.0024,Southern Metropolitan,7717.0
Prahran,7/297 Dandenong Rd,2,u,480000.0,PI,hockingstuart,18/03/2017,4.5,3181.0,2.0,1.0,2.0,0.0,,1970.0,Stonnington,-37.8592,145.0054,Southern Metropolitan,7717.0
Prahran,395 High St,2,h,1310000.0,S,Marshall,18/03/2017,4.5,3181.0,2.0,1.0,1.0,162.0,,,Stonnington,-37.8528,145.0017,Southern Metropolitan,7717.0
Prahran,6 Irene Pl,3,h,1530000.0,S,hockingstuart,18/03/2017,4.5,3181.0,3.0,1.0,0.0,231.0,,,Stonnington,-37.8498,145.0039,Southern Metropolitan,7717.0
Prahran,13/20 St Edmonds Rd,2,u,560000.0,S,Dingle,18/03/2017,4.5,3181.0,2.0,1.0,1.0,0.0,71.0,2000.0,Stonnington,-37.8506,144.9919,Southern Metropolitan,7717.0
Prahran,89 Pridham St,2,h,1300000.0,S,Jellis,18/06/2016,4.5,3181.0,3.0,1.0,1.0,126.0,,,Stonnington,-37.8518,145.0061,Southern Metropolitan,7717.0
Prahran,47 Clifton St,2,h,815000.0,S,Beller,19/11/2016,4.5,3181.0,2.0,1.0,0.0,96.0,71.0,1880.0,Stonnington,-37.8501,144.9953,Southern Metropolitan,7717.0
Prahran,49 Clifton St,2,h,765000.0,S,Beller,19/11/2016,4.5,3181.0,2.0,1.0,0.0,98.0,,1890.0,Stonnington,-37.8501,144.9953,Southern Metropolitan,7717.0
Prahran,1/70 Williams Rd,2,h,910000.0,S,Gary,19/11/2016,4.5,3181.0,2.0,1.0,1.0,183.0,71.0,1930.0,Stonnington,-37.8543,145.0024,Southern Metropolitan,7717.0
Prahran,6/21 Wynnstay Rd,3,t,1450000.0,VB,Marshall,19/11/2016,4.5,3181.0,3.0,2.0,3.0,1958.0,98.0,1995.0,Stonnington,-37.8526,145.0106,Southern Metropolitan,7717.0
Prahran,1/38 Donald St,2,t,1540000.0,S,Jellis,22/05/2016,4.5,3181.0,2.0,2.0,1.0,113.0,104.0,1945.0,Stonnington,-37.8481,144.9869,Southern Metropolitan,7717.0
Prahran,3 Arkle St,3,h,1811000.0,S,Biggin,22/08/2016,4.5,3181.0,3.0,2.0,1.0,273.0,125.0,1890.0,Stonnington,-37.8544,145.0038,Southern Metropolitan,7717.0
Prahran,35 Chomley St,2,h,1180000.0,S,Jellis,23/04/2016,4.5,3181.0,2.0,1.0,0.0,214.0,215.0,1900.0,Stonnington,-37.8577,145.0053,Southern Metropolitan,7717.0
Prahran,210/10 Hillingdon Pl,2,u,510000.0,PI,hockingstuart,23/04/2016,4.5,3181.0,2.0,1.0,1.0,0.0,,1999.0,Stonnington,-37.8513,144.9943,Southern Metropolitan,7717.0
Prahran,1/11 Mount St,3,t,1015000.0,S,Beller,24/09/2016,4.5,3181.0,3.0,3.0,1.0,0.0,,,Stonnington,-37.8514,144.9957,Southern Metropolitan,7717.0
Prahran,56 Packington St,3,h,1720000.0,S,Marshall,25/02/2017,4.5,3181.0,3.0,2.0,2.0,183.0,200.0,1999.0,Stonnington,-37.8562,145.0042,Southern Metropolitan,7717.0
Prahran,16A Perth St,3,h,1050000.0,S,Marshall,25/02/2017,4.5,3181.0,3.0,2.0,1.0,8216.0,130.0,1995.0,Stonnington,-37.85,144.9876,Southern Metropolitan,7717.0
Prahran,5 Pickford St,2,h,1582000.0,S,Marshall,25/02/2017,4.5,3181.0,2.0,1.0,0.0,214.0,122.0,1915.0,Stonnington,-37.8572,145.0066,Southern Metropolitan,7717.0
Prahran,19 Chatsworth Rd,3,h,2385000.0,PI,Marshall,27/11/2016,4.5,3181.0,3.0,2.0,2.0,217.0,,1900.0,Stonnington,-37.8523,145.0064,Southern Metropolitan,7717.0
Prahran,5/327 Dandenong Rd,2,u,681000.0,S,Geoff,27/11/2016,4.5,3181.0,2.0,2.0,1.0,0.0,95.0,1995.0,Stonnington,-37.8598,145.0097,Southern Metropolitan,7717.0
Prahran,37 Perth St,4,h,1820000.0,S,Jellis,27/11/2016,4.5,3181.0,4.0,1.0,1.0,305.0,,1920.0,Stonnington,-37.8493,144.9873,Southern Metropolitan,7717.0
Prahran,84 York St,2,h,1305000.0,S,Jellis,27/11/2016,4.5,3181.0,2.0,1.0,1.0,131.0,79.0,1900.0,Stonnington,-37.8479,144.9988,Southern Metropolitan,7717.0
Prahran,117 Charles St,3,h,1255000.0,S,Marshall,28/05/2016,4.5,3181.0,3.0,1.0,1.0,231.0,124.0,1910.0,Stonnington,-37.8467,144.9894,Southern Metropolitan,7717.0
Prahran,93 Charles St,3,h,2180000.0,S,Marshall,28/05/2016,4.5,3181.0,2.0,2.0,2.0,238.0,153.0,1890.0,Stonnington,-37.8476,144.9892,Southern Metropolitan,7717.0
Prahran,403/120 Greville St,2,u,712500.0,SP,Kay,28/05/2016,4.5,3181.0,2.0,2.0,1.0,0.0,,,Stonnington,-37.8493,144.9908,Southern Metropolitan,7717.0
Prahran,26 Willis St,3,h,1720000.0,S,Jellis,28/05/2016,4.5,3181.0,3.0,2.0,1.0,272.0,163.0,1900.0,Stonnington,-37.8553,145.007,Southern Metropolitan,7717.0
Prahran,38a Chomley St,2,h,1021000.0,S,Kay,28/08/2016,4.5,3181.0,2.0,1.0,1.0,175.0,,,Stonnington,-37.857,145.0058,Southern Metropolitan,7717.0
Prahran,75 Pridham St,3,h,1220000.0,S,hockingstuart,28/08/2016,4.5,3181.0,3.0,2.0,1.0,112.0,100.0,1900.0,Stonnington,-37.8517,145.0056,Southern Metropolitan,7717.0
Prahran,49/6 Williams Rd,1,u,240000.0,SP,Buxton,28/08/2016,4.5,3181.0,1.0,1.0,1.0,0.0,,,Stonnington,-37.8584,145.0017,Southern Metropolitan,7717.0
Prahran,83 Charles St,2,h,1500000.0,S,Jellis,30/07/2016,4.5,3181.0,2.0,1.0,2.0,236.0,,,Stonnington,-37.8478,144.9892,Southern Metropolitan,7717.0
Prahran,62 Pridham St,3,h,1612000.0,S,Jellis,30/07/2016,4.5,3181.0,3.0,2.0,0.0,146.0,139.0,1900.0,Stonnington,-37.8519,145.0055,Southern Metropolitan,7717.0
Prahran,27 Westbourne St,3,h,1442000.0,S,Jellis,30/07/2016,4.5,3181.0,3.0,1.0,2.0,199.0,,,Stonnington,-37.8494,145.005,Southern Metropolitan,7717.0
Preston,6 Dalgety St,3,h,1250000.0,S,Harcourts,3/09/2016,8.8,3072.0,3.0,1.0,2.0,644.0,141.0,1980.0,Darebin,-37.7419,145.0049,Northern Metropolitan,14577.0
Preston,2 Eggleton Ct,3,h,855000.0,VB,Ray,3/09/2016,8.8,3072.0,3.0,1.0,2.0,584.0,,,Darebin,-37.7332,145.0252,Northern Metropolitan,14577.0
Preston,370 Gilbert Rd,4,h,930000.0,S,Ray,3/09/2016,8.8,3072.0,4.0,2.0,2.0,604.0,180.0,1920.0,Darebin,-37.7369,144.9905,Northern Metropolitan,14577.0
Preston,164 Gower St,4,h,900000.0,S,Nelson,3/09/2016,8.8,3072.0,4.0,2.0,1.0,530.0,,1940.0,Darebin,-37.7416,145.016,Northern Metropolitan,14577.0
Preston,19 Malpas St,4,h,1004000.0,S,Nelson,3/09/2016,8.8,3072.0,3.0,0.0,0.0,650.0,,,Darebin,-37.7346,145.0226,Northern Metropolitan,14577.0
Preston,376 Plenty Rd,3,h,930000.0,SP,Barry,3/09/2016,8.8,3072.0,3.0,1.0,2.0,518.0,,,Darebin,-37.7418,145.0095,Northern Metropolitan,14577.0
Preston,5 Kendall St,3,h,1200000.0,PI,Barry,3/12/2016,8.8,3072.0,3.0,2.0,1.0,465.0,,,Darebin,-37.7471,144.9877,Northern Metropolitan,14577.0
Preston,82 Murray Rd,3,h,721000.0,S,Stockdale,3/12/2016,8.8,3072.0,3.0,1.0,1.0,581.0,,,Darebin,-37.7399,145.0228,Northern Metropolitan,14577.0
Preston,287 Plenty Rd,3,h,751000.0,S,hockingstuart,3/12/2016,8.8,3072.0,3.0,1.0,0.0,148.0,3.0,1950.0,Darebin,-37.7428,145.0081,Northern Metropolitan,14577.0
Preston,46 Dunstan St,2,h,835000.0,S,Nelson,4/03/2017,8.8,3072.0,2.0,1.0,1.0,490.0,,,Darebin,-37.7311,144.9863,Northern Metropolitan,14577.0
Preston,111 Gower St,3,h,637000.0,S,Love,4/03/2017,8.8,3072.0,3.0,1.0,2.0,327.0,,,Darebin,-37.7423,145.0194,Northern Metropolitan,14577.0
Preston,5 Kendall St,3,h,1265000.0,S,hockingstuart/Barry,4/03/2017,8.8,3072.0,3.0,2.0,1.0,465.0,,,Darebin,-37.7471,144.9877,Northern Metropolitan,14577.0
Preston,7 Kenneth St,3,h,1100000.0,PI,Love,4/03/2017,8.8,3072.0,3.0,2.0,3.0,490.0,130.0,,Darebin,-37.7413,145.0203,Northern Metropolitan,14577.0
Preston,64 Malpas St,4,h,1082000.0,S,hockingstuart,4/03/2017,8.8,3072.0,4.0,2.0,3.0,534.0,,,Darebin,-37.7339,145.0189,Northern Metropolitan,14577.0
Preston,27 Olver St,2,t,715000.0,S,Barry,4/03/2017,8.8,3072.0,2.0,1.0,1.0,132.0,121.0,2009.0,Darebin,-37.7343,145.0025,Northern Metropolitan,14577.0
Preston,672 Plenty Rd,5,h,630000.0,PI,hockingstuart,4/03/2017,8.8,3072.0,5.0,5.0,3.0,199.0,5.0,,Darebin,-37.7309,145.0151,Northern Metropolitan,14577.0
Preston,82 Raglan St,2,h,837000.0,S,Nelson,4/03/2017,8.8,3072.0,2.0,1.0,3.0,581.0,96.0,1950.0,Darebin,-37.7508,145.0209,Northern Metropolitan,14577.0
Preston,191 Tyler St,3,h,950000.0,SP,Ray,4/06/2016,8.8,3072.0,3.0,1.0,2.0,563.0,180.0,1918.0,Darebin,-37.7318,145.0192,Northern Metropolitan,14577.0
Preston,24 Benambra St,3,h,840000.0,S,Barry,6/08/2016,8.8,3072.0,3.0,1.0,2.0,647.0,,,Darebin,-37.7331,144.988,Northern Metropolitan,14577.0
Preston,2/3 Burkitt Ct,3,u,496000.0,S,hockingstuart,6/08/2016,8.8,3072.0,3.0,1.0,1.0,266.0,98.0,1990.0,Darebin,-37.7322,145.0318,Northern Metropolitan,14577.0
Preston,10 May St,4,h,931000.0,S,Nelson,6/08/2016,8.8,3072.0,2.0,1.0,1.0,499.0,,,Darebin,-37.733,144.9988,Northern Metropolitan,14577.0
Preston,5 Newman St,2,h,942000.0,S,Love,6/08/2016,8.8,3072.0,2.0,2.0,0.0,3037.0,,,Darebin,-37.7484,144.9949,Northern Metropolitan,14577.0
Preston,94 High St,2,h,650000.0,PI,Brace,7/05/2016,8.8,3072.0,2.0,1.0,1.0,360.0,360.0,,Darebin,-37.7485,145.0025,Northern Metropolitan,14577.0
Preston,227 Murray Rd,2,h,850000.0,S,Barry,7/05/2016,8.8,3072.0,2.0,1.0,1.0,356.0,102.0,1940.0,Darebin,-37.7384,145.0058,Northern Metropolitan,14577.0
Preston,32 Tyler St,3,h,560000.0,S,Barry,7/05/2016,8.8,3072.0,4.0,1.0,2.0,591.0,,,Darebin,-37.7333,145.0353,Northern Metropolitan,14577.0
Preston,131b Albert St,2,h,540000.0,PI,hockingstuart,7/11/2016,8.8,3072.0,2.0,1.0,2.0,250.0,97.0,2005.0,Darebin,-37.7373,145.0237,Northern Metropolitan,14577.0
Preston,91 Bruce St,3,h,1150000.0,S,hockingstuart,7/11/2016,8.8,3072.0,3.0,1.0,2.0,566.0,143.0,1910.0,Darebin,-37.7418,144.9934,Northern Metropolitan,14577.0
Preston,216 Gower St,3,h,965000.0,S,hockingstuart,7/11/2016,8.8,3072.0,3.0,1.0,2.0,581.0,,,Darebin,-37.7411,145.0115,Northern Metropolitan,14577.0
Preston,176 Albert St,3,h,700000.0,S,hockingstuart,8/10/2016,8.8,3072.0,3.0,1.0,2.0,562.0,,,Darebin,-37.7339,145.0247,Northern Metropolitan,14577.0
Preston,65 Albert St,3,h,615000.0,S,hockingstuart,8/10/2016,8.8,3072.0,3.0,1.0,2.0,493.0,87.0,1950.0,Darebin,-37.7441,145.0221,Northern Metropolitan,14577.0
Preston,6 Emerald St,2,h,775000.0,S,Ray,8/10/2016,8.8,3072.0,2.0,1.0,1.0,521.0,,,Darebin,-37.7441,145.0183,Northern Metropolitan,14577.0
Preston,1 George St,3,h,735000.0,S,hockingstuart,8/10/2016,8.8,3072.0,3.0,1.0,2.0,369.0,94.0,1950.0,Darebin,-37.7359,144.985,Northern Metropolitan,14577.0
Preston,10 Tyler St,3,h,550000.0,VB,Love,8/10/2016,8.8,3072.0,3.0,2.0,1.0,164.0,,,Darebin,-37.7335,145.0374,Northern Metropolitan,14577.0
Preston,28 Tynan St,3,h,1000000.0,S,Nelson,8/10/2016,8.8,3072.0,3.0,1.0,2.0,463.0,,,Darebin,-37.7339,144.9897,Northern Metropolitan,14577.0
Preston,12 Youngman St,2,h,780000.0,PI,Love,8/10/2016,8.8,3072.0,2.0,1.0,3.0,475.0,,,Darebin,-37.7351,145.0066,Northern Metropolitan,14577.0
Preston,35 James St,4,h,810000.0,S,Ray,10/09/2016,8.8,3072.0,4.0,2.0,2.0,1034.0,151.0,1950.0,Banyule,-37.7379,144.9851,Northern Metropolitan,14577.0
Preston,41 Kathleen St,3,h,843000.0,SP,Ray,10/09/2016,8.8,3072.0,3.0,1.0,1.0,537.0,,,Darebin,-37.737,145.0227,Northern Metropolitan,14577.0
Preston,16 Opal St,2,h,600000.0,S,Nelson,10/09/2016,8.8,3072.0,2.0,1.0,2.0,220.0,106.0,2005.0,Darebin,-37.7442,145.0168,Northern Metropolitan,14577.0
Preston,21 Dunstan St,3,h,925000.0,S,Woodards,10/12/2016,8.8,3072.0,3.0,1.0,2.0,693.0,,1950.0,Darebin,-37.7315,144.988,Northern Metropolitan,14577.0
Preston,3/413 Gilbert Rd,1,u,305000.0,S,Nelson,10/12/2016,8.8,3072.0,1.0,1.0,1.0,41.0,,1955.0,Darebin,-37.7367,144.9899,Northern Metropolitan,14577.0
Preston,2 Hope St,3,h,1080000.0,PI,Barry,10/12/2016,8.8,3072.0,3.0,2.0,1.0,369.0,,,Darebin,-37.7389,144.9821,Northern Metropolitan,14577.0
Preston,3/27 Jessie St,2,u,656000.0,S,Barry,10/12/2016,8.8,3072.0,2.0,1.0,1.0,205.0,,1975.0,Darebin,-37.7413,144.9939,Northern Metropolitan,14577.0
Preston,90 Murray Rd,2,h,799900.0,SP,Love,10/12/2016,8.8,3072.0,2.0,1.0,2.0,460.0,,,Darebin,-37.7397,145.0209,Northern Metropolitan,14577.0
Preston,3 Parker St,3,h,916000.0,S,Nelson,10/12/2016,8.8,3072.0,3.0,1.0,3.0,523.0,,,Darebin,-37.7314,145.0017,Northern Metropolitan,14577.0
Preston,439 Plenty Rd,3,h,1000000.0,PI,hockingstuart,10/12/2016,8.8,3072.0,3.0,2.0,2.0,143.0,3.0,,Darebin,-37.7381,145.0116,Northern Metropolitan,14577.0
Preston,33 Showers St,4,h,914000.0,S,Ray,10/12/2016,8.8,3072.0,4.0,1.0,1.0,339.0,,,Darebin,-37.7485,144.998,Northern Metropolitan,14577.0
Preston,287 Tyler St,3,h,1650000.0,S,hockingstuart,10/12/2016,8.8,3072.0,3.0,1.0,2.0,452.0,129.0,1890.0,Darebin,-37.7307,145.0094,Northern Metropolitan,14577.0
Preston,15 Morgan St,3,h,990000.0,PI,hockingstuart,11/03/2017,8.8,3072.0,3.0,2.0,2.0,475.0,,1920.0,Darebin,-37.7344,145.00799999999995,Northern Metropolitan,14577.0
Preston,3/104 Regent St,2,u,512000.0,S,Nelson,11/03/2017,8.8,3072.0,2.0,1.0,1.0,145.0,,,Darebin,-37.7293,144.9931,Northern Metropolitan,14577.0
Preston,126 Albert St,3,h,600000.0,VB,hockingstuart,12/06/2016,8.8,3072.0,3.0,1.0,3.0,503.0,101.0,1950.0,Darebin,-37.739,145.0238,Northern Metropolitan,14577.0
Preston,34 Dean St,4,h,910000.0,PI,hockingstuart,12/11/2016,8.8,3072.0,4.0,1.0,1.0,582.0,,,Darebin,-37.7355,145.0178,Northern Metropolitan,14577.0
Preston,1/61 Eton St,3,h,485000.0,PI,Barry,12/11/2016,8.8,3072.0,3.0,1.0,1.0,244.0,,,Darebin,-37.7444,145.0202,Northern Metropolitan,14577.0
Preston,99 Murray Rd,3,h,900000.0,SP,hockingstuart,12/11/2016,8.8,3072.0,3.0,1.0,1.0,527.0,,,Darebin,-37.7396,145.0174,Northern Metropolitan,14577.0
Preston,7 Tynan St,4,h,1000000.0,SP,Barry,12/11/2016,8.8,3072.0,4.0,1.0,2.0,568.0,,,Darebin,-37.7353,144.989,Northern Metropolitan,14577.0
Preston,13 George St,2,h,722000.0,S,Nelson,13/08/2016,8.8,3072.0,2.0,1.0,1.0,400.0,88.0,1955.0,Darebin,-37.7352,144.9852,Northern Metropolitan,14577.0
Preston,60 Cramer St,3,h,910000.0,S,Ray,14/05/2016,8.8,3072.0,3.0,1.0,1.0,486.0,,,Darebin,-37.7395,144.9966,Northern Metropolitan,14577.0
Preston,23 Dean St,4,h,1260000.0,SP,Nelson,14/05/2016,8.8,3072.0,4.0,3.0,2.0,654.0,150.0,1950.0,Darebin,-37.7365,145.0173,Northern Metropolitan,14577.0
Preston,30 Flett St,2,t,635000.0,S,Nelson,14/05/2016,8.8,3072.0,2.0,1.0,1.0,79.0,,,Darebin,-37.7484,145.0048,Northern Metropolitan,14577.0
Preston,97 Murray Rd,3,h,550000.0,PI,Nelson,14/05/2016,8.8,3072.0,3.0,1.0,1.0,405.0,,,Darebin,-37.7396,145.0175,Northern Metropolitan,14577.0
Preston,4/22 Newcastle St,2,u,485000.0,S,Nelson,14/05/2016,8.8,3072.0,2.0,1.0,1.0,117.0,73.0,1965.0,Darebin,-37.7514,145.0118,Northern Metropolitan,14577.0
Preston,7 Tiernan St,3,h,690000.0,S,Barry,14/05/2016,8.8,3072.0,3.0,1.0,1.0,594.0,92.0,1960.0,Darebin,-37.7512,145.017,Northern Metropolitan,14577.0
Preston,14 Arthur St,2,h,1065000.0,S,Love,15/10/2016,8.8,3072.0,2.0,1.0,3.0,507.0,114.0,1910.0,Darebin,-37.7437,144.9995,Northern Metropolitan,14577.0
Preston,22 Furzer St,3,h,1200000.0,S,Love,15/10/2016,8.8,3072.0,3.0,1.0,1.0,847.0,120.0,1965.0,Darebin,-37.7279,144.9849,Northern Metropolitan,14577.0
Preston,2/32 Kitchener Gr,3,u,798000.0,S,Nelson,15/10/2016,8.8,3072.0,3.0,2.0,2.0,212.0,,2005.0,Darebin,-37.7359,145.0147,Northern Metropolitan,14577.0
Preston,531 Murray Rd,2,h,850000.0,S,Harcourts,15/10/2016,8.8,3072.0,2.0,1.0,1.0,669.0,,,Darebin,-37.7363,144.9849,Northern Metropolitan,14577.0
Preston,590 Murray Rd,3,h,1355000.0,S,Barry,15/10/2016,8.8,3072.0,3.0,1.0,2.0,916.0,,,Darebin,-37.7361,144.9883,Northern Metropolitan,14577.0
